question_id,model,turn,GPT-4-Turbo,GPT-4o,GPT-4.1,GPT-5.1
20,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,10.0,9.0
26,shisa-ai/shisa-v2-mistral-nemo-12b,2,10.0,9.0,9.0,3.0
29,shisa-ai/shisa-v2-llama3.3-70b,2,10.0,9.0,9.0,4.0
2,shisa-ai/shisa-v2.1-llama3.3-70b,2,10.0,9.0,10.0,9.0
74,shisa-ai/shisa-v2.1-lfm2-1.2b,1,10.0,9.0,8.0,3.0
30,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,4.0,3.0,2.0
68,LiquidAI/LFM2-1.2B,2,10.0,8.0,6.0,4.0
40,shisa-ai/shisa-v2.1-unphi4-14b,2,10.0,10.0,10.0,10.0
9,shisa-ai/shisa-v2-llama3.1-8b,2,2.0,3.0,2.0,2.0
9,shisa-ai/shisa-v2.1-lfm2-1.2b,1,2.0,3.0,3.0,3.0
79,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,9.0,10.0,6.0
68,shisa-ai/shisa-v2-qwen2.5-7b,1,9.0,9.0,10.0,8.0
73,shisa-ai/shisa-v2.1-lfm2-1.2b,1,10.0,9.0,7.0,4.0
22,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,1,10.0,9.0,10.0,8.0
67,shisa-ai/shisa-v2-mistral-nemo-12b,2,9.0,7.0,6.0,4.0
80,shisa-ai/shisa-v2.1-llama3.2-3b,1,10.0,10.0,10.0,7.0
71,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,10.0,9.0,7.0
10,shisa-ai/shisa-v2-mistral-small-24b,2,10.0,10.0,10.0,8.0
47,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,10.0,10.0
80,shisa-ai/shisa-v2-unphi4-14b,2,7.0,9.0,7.0,4.0
56,shisa-ai/shisa-v2-llama3.3-70b,2,10.0,9.0,8.0,5.0
36,shisa-ai/shisa-v2.1-llama3.2-3b,1,6.0,5.0,4.0,3.0
74,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,1,9.0,9.0,10.0,8.0
5,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,10.0,9.0,9.0
42,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,7.0,10.0,8.0
38,shisa-ai/shisa-v2-unphi4-14b,1,3.0,10.0,10.0,9.0
57,shisa-ai/shisa-v2-llama3.1-8b,2,10.0,9.0,7.0,4.0
77,shisa-ai/shisa-v2.1-lfm2-1.2b,2,9.0,3.0,3.0,4.0
8,shisa-ai/shisa-v2.1-llama3.3-70b,1,2.0,9.0,6.0,3.0
74,LiquidAI/LFM2-1.2B,1,8.0,9.0,8.0,5.0
46,shisa-ai/shisa-v2.1-unphi4-14b,1,2.0,3.0,2.0,2.0
72,shisa-ai/shisa-v2.1-llama3.3-70b,1,10.0,10.0,10.0,8.0
34,Qwen/Qwen3-8B,2,10.0,10.0,10.0,10.0
50,shisa-ai/shisa-v2-mistral-nemo-12b,2,10.0,8.0,9.0,8.0
66,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,1,10.0,10.0,10.0,9.0
78,Qwen/Qwen3-8B,1,9.0,9.0,10.0,7.0
74,shisa-ai/shisa-v2.1-qwen3-8b,2,10.0,9.0,9.0,6.0
54,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,9.0,10.0,8.0
13,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,2,10.0,10.0,10.0,9.0
45,meta-llama/Llama-3.1-405B-Instruct,2,2.0,2.0,2.0,4.0
30,shisa-ai/shisa-v2-qwen2.5-32b,1,7.0,6.0,6.0,3.0
77,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,2,10.0,9.0,9.0,7.0
57,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,1,10.0,9.0,9.0,8.0
70,shisa-ai/shisa-v2.1-llama3.3-70b,1,10.0,9.0,10.0,7.0
62,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,6.0
25,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,9.0,10.0,8.0
21,shisa-ai/shisa-v2-unphi4-14b,1,9.0,9.0,7.0,5.0
40,shisa-ai/shisa-v2-llama3.1-8b,2,9.0,8.0,4.0,3.0
36,shisa-ai/shisa-v2-qwen2.5-7b,2,3.0,10.0,10.0,4.0
60,shisa-ai/shisa-v2.1-lfm2-1.2b,2,9.0,9.0,9.0,5.0
75,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,2,10.0,9.0,4.0,4.0
39,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,10.0,10.0,10.0
34,shisa-ai/shisa-v2-mistral-small-24b,2,6.0,3.0,4.0,4.0
37,shisa-ai/shisa-v2.1-qwen3-8b,2,7.0,7.0,6.0,6.0
71,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,9.0,10.0,7.0
77,LiquidAI/LFM2-1.2B,2,10.0,9.0,7.0,6.0
57,LiquidAI/LFM2-1.2B,1,10.0,9.0,9.0,6.0
80,meta-llama/Llama-3.1-405B-Instruct,2,10.0,9.0,10.0,8.0
29,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,10.0,10.0,8.0
55,shisa-ai/shisa-v2.1-llama3.3-70b,1,10.0,9.0,9.0,4.0
17,Qwen/Qwen3-8B,2,10.0,10.0,10.0,9.0
77,shisa-ai/shisa-v2-qwen2.5-7b,1,8.0,8.0,8.0,4.0
49,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,1,10.0,10.0,10.0,8.0
61,Qwen/Qwen3-8B,1,10.0,10.0,10.0,8.0
9,shisa-ai/shisa-v2.1-llama3.3-70b,2,10.0,8.0,9.0,4.0
60,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,2,9.0,9.0,10.0,7.0
73,shisa-ai/shisa-v2.1-llama3.3-70b,2,10.0,9.0,6.0,3.0
40,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,1,10.0,8.0,9.0,10.0
22,shisa-ai/shisa-v2.1-qwen3-8b,2,10.0,9.0,9.0,7.0
2,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,10.0,9.0,9.0
73,meta-llama/Llama-3.3-70B-Instruct,2,9.0,4.0,3.0,3.0
69,shisa-ai/shisa-v2-unphi4-14b,1,8.0,9.0,8.0,7.0
45,shisa-ai/shisa-v2-llama3.3-70b,1,3.0,7.0,5.0,4.0
19,shisa-ai/shisa-v2-qwen2.5-7b,2,1.0,3.0,2.0,2.0
76,shisa-ai/shisa-v2.1-unphi4-14b,2,10.0,9.0,4.0,6.0
56,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,9.0,10.0,9.0
25,shisa-ai/shisa-v2-llama3.1-8b,1,9.0,8.0,6.0,4.0
44,Qwen/Qwen3-8B,2,10.0,10.0,10.0,9.0
74,shisa-ai/shisa-v2-qwen2.5-32b,2,10.0,9.0,10.0,8.0
54,shisa-ai/shisa-v2-qwen2.5-32b,1,9.0,9.0,9.0,8.0
63,shisa-ai/shisa-v2-llama3.3-70b,2,10.0,9.0,9.0,4.0
32,shisa-ai/shisa-v2.1-unphi4-14b,2,10.0,10.0,10.0,10.0
12,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,9.0,10.0,10.0
60,shisa-ai/shisa-v2-qwen2.5-7b,1,9.0,9.0,10.0,9.0
8,shisa-ai/shisa-v2.1-llama3.2-3b,1,2.0,3.0,2.0,2.0
64,Qwen/Qwen3-8B,2,10.0,3.0,5.0,3.0
26,shisa-ai/shisa-v2-mistral-small-24b,1,9.0,10.0,10.0,8.0
43,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,2,10.0,8.0,9.0,8.0
23,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,1,9.0,9.0,8.0,6.0
5,shisa-ai/shisa-v2.1-qwen3-8b,2,10.0,7.0,7.0,7.0
39,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,10.0,10.0
72,shisa-ai/shisa-v2-unphi4-14b,2,10.0,9.0,9.0,6.0
52,shisa-ai/shisa-v2-unphi4-14b,1,9.0,9.0,8.0,6.0
48,shisa-ai/shisa-v2-llama3.3-70b,2,10.0,3.0,2.0,3.0
28,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,8.0
78,shisa-ai/shisa-v2-qwen2.5-7b,2,10.0,9.0,8.0,4.0
79,shisa-ai/shisa-v2.1-llama3.3-70b,1,10.0,9.0,10.0,7.0
56,meta-llama/Llama-3.3-70B-Instruct,2,9.0,9.0,8.0,6.0
28,meta-llama/Llama-3.1-405B-Instruct,2,9.0,8.0,9.0,5.0
34,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,10.0,10.0,10.0
67,shisa-ai/shisa-v2-mistral-small-24b,1,10.0,9.0,10.0,8.0
57,shisa-ai/shisa-v2-qwen2.5-32b,2,10.0,9.0,9.0,6.0
78,Qwen/Qwen3-30B-A3B-Instruct-2507,1,9.0,9.0,10.0,9.0
46,shisa-ai/shisa-v2.1-qwen3-8b,2,10.0,9.0,3.0,2.0
69,meta-llama/Llama-3.1-405B-Instruct,1,9.0,9.0,9.0,8.0
66,shisa-ai/shisa-v2-mistral-nemo-12b,1,10.0,10.0,10.0,8.0
35,shisa-ai/shisa-v2-unphi4-14b,2,10.0,10.0,10.0,10.0
43,shisa-ai/shisa-v2-qwen2.5-7b,1,3.0,4.0,3.0,3.0
35,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,2,2.0,3.0,3.0,4.0
22,shisa-ai/shisa-v2-qwen2.5-32b,1,9.0,9.0,9.0,6.0
31,shisa-ai/shisa-v2-llama3.3-70b,2,2.0,4.0,6.0,4.0
11,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,10.0
62,shisa-ai/shisa-v2.1-llama3.3-70b,1,10.0,10.0,8.0,3.0
76,shisa-ai/shisa-v2-llama3.1-8b,2,10.0,3.0,2.0,4.0
56,shisa-ai/shisa-v2-llama3.1-8b,1,9.0,9.0,9.0,8.0
76,shisa-ai/shisa-v2.1-lfm2-1.2b,1,7.0,6.0,6.0,3.0
17,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,9.0,10.0,8.0
50,shisa-ai/shisa-v2-mistral-small-24b,1,10.0,10.0,10.0,10.0
32,shisa-ai/shisa-v2-llama3.1-8b,2,10.0,10.0,10.0,10.0
40,shisa-ai/shisa-v2-qwen2.5-32b,2,10.0,7.0,10.0,10.0
61,Qwen/Qwen3-30B-A3B-Instruct-2507,1,10.0,10.0,10.0,9.0
72,meta-llama/Llama-3.1-405B-Instruct,2,10.0,9.0,8.0,5.0
29,shisa-ai/shisa-v2.1-qwen3-8b,2,10.0,9.0,9.0,6.0
9,shisa-ai/shisa-v2.1-qwen3-8b,1,7.0,4.0,3.0,3.0
69,shisa-ai/shisa-v2-mistral-nemo-12b,2,10.0,9.0,9.0,6.0
49,shisa-ai/shisa-v2-mistral-nemo-12b,1,10.0,7.0,8.0,6.0
70,shisa-ai/shisa-v2-qwen2.5-7b,2,10.0,9.0,9.0,6.0
73,shisa-ai/shisa-v2.1-qwen3-8b,1,8.0,9.0,7.0,4.0
25,shisa-ai/shisa-v2.1-llama3.3-70b,1,10.0,9.0,9.0,6.0
41,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,1,10.0,10.0,10.0,10.0
63,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,10.0,10.0,10.0
53,Qwen/Qwen3-8B,1,10.0,9.0,10.0,5.0
35,LiquidAI/LFM2-1.2B,2,2.0,3.0,3.0,3.0
5,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,9.0,8.0
74,shisa-ai/shisa-v2-llama3.1-405b,1,10.0,9.0,10.0,9.0
32,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,1,10.0,10.0,10.0,10.0
44,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,10.0,10.0,8.0
65,meta-llama/Llama-3.3-70B-Instruct,2,9.0,3.0,4.0,2.0
45,meta-llama/Llama-3.3-70B-Instruct,1,10.0,10.0,9.0,9.0
35,shisa-ai/shisa-v2-qwen2.5-7b,1,10.0,10.0,10.0,10.0
32,LiquidAI/LFM2-1.2B,2,2.0,3.0,2.0,3.0
76,LiquidAI/LFM2-1.2B,1,7.0,6.0,4.0,2.0
48,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,10.0,10.0,10.0
36,Qwen/Qwen3-8B,2,2.0,3.0,10.0,9.0
4,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,1,10.0,10.0,10.0,10.0
16,Qwen/Qwen3-8B,1,10.0,3.0,4.0,3.0
12,shisa-ai/shisa-v2.1-qwen3-8b,2,7.0,6.0,7.0,4.0
46,shisa-ai/shisa-v2-qwen2.5-32b,1,2.0,3.0,2.0,2.0
63,meta-llama/Llama-3.3-70B-Instruct,2,10.0,9.0,9.0,4.0
52,shisa-ai/shisa-v2-mistral-nemo-12b,2,9.0,8.0,9.0,7.0
55,meta-llama/Llama-3.1-405B-Instruct,2,10.0,9.0,9.0,7.0
80,Qwen/Qwen3-8B,1,10.0,10.0,9.0,7.0
56,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,9.0,10.0,9.0
24,shisa-ai/shisa-v2-unphi4-14b,1,10.0,9.0,8.0,4.0
24,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,1,10.0,9.0,9.0,8.0
44,meta-llama/Llama-3.1-405B-Instruct,1,10.0,10.0,10.0,10.0
77,shisa-ai/shisa-v2-llama3.1-405b,2,10.0,9.0,9.0,6.0
15,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,1,10.0,10.0,10.0,10.0
1,Qwen/Qwen3-8B,1,9.0,9.0,9.0,8.0
48,meta-llama/Llama-3.3-70B-Instruct,2,10.0,10.0,10.0,10.0
28,meta-llama/Llama-3.3-70B-Instruct,1,8.0,8.0,7.0,7.0
20,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,9.0
18,shisa-ai/shisa-v2-qwen2.5-7b,1,7.0,7.0,4.0,7.0
20,meta-llama/Llama-3.1-405B-Instruct,2,10.0,10.0,10.0,9.0
55,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,2,10.0,9.0,10.0,8.0
51,shisa-ai/shisa-v2.1-unphi4-14b,2,10.0,9.0,8.0,3.0
31,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,10.0,10.0,10.0
7,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,2,6.0,4.0,4.0,3.0
59,LiquidAI/LFM2-1.2B,2,3.0,3.0,3.0,3.0
19,Qwen/Qwen3-8B,2,1.0,3.0,3.0,3.0
29,shisa-ai/shisa-v2-qwen2.5-32b,1,9.0,9.0,9.0,8.0
35,shisa-ai/shisa-v2-mistral-nemo-12b,2,2.0,3.0,3.0,3.0
72,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,1,10.0,9.0,9.0,7.0
63,shisa-ai/shisa-v2-llama3.1-8b,1,10.0,10.0,9.0,7.0
58,shisa-ai/shisa-v2-mistral-nemo-12b,1,9.0,9.0,10.0,9.0
59,shisa-ai/shisa-v2-qwen2.5-7b,1,10.0,9.0,9.0,5.0
70,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,2,10.0,9.0,9.0,8.0
27,shisa-ai/shisa-v2-unphi4-14b,2,10.0,9.0,8.0,4.0
34,shisa-ai/shisa-v2.1-llama3.3-70b,1,6.0,10.0,10.0,10.0
1,shisa-ai/shisa-v2-mistral-small-24b,1,10.0,9.0,8.0,8.0
47,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,10.0
47,meta-llama/Llama-3.1-405B-Instruct,2,2.0,5.0,2.0,3.0
38,shisa-ai/shisa-v2-qwen2.5-32b,1,2.0,10.0,10.0,10.0
79,meta-llama/Llama-3.1-405B-Instruct,2,10.0,9.0,9.0,6.0
31,meta-llama/Llama-3.3-70B-Instruct,2,2.0,4.0,6.0,9.0
11,meta-llama/Llama-3.3-70B-Instruct,1,10.0,10.0,10.0,10.0
3,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,10.0
53,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,9.0,9.0,2.0
33,Qwen/Qwen3-30B-A3B-Instruct-2507,1,10.0,10.0,10.0,10.0
48,shisa-ai/shisa-v2-llama3.1-8b,1,10.0,10.0,10.0,10.0
55,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,2,10.0,9.0,10.0,9.0
56,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,9.0,10.0,8.0
14,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,10.0,10.0,10.0
2,Qwen/Qwen3-8B,2,10.0,10.0,9.0,9.0
49,shisa-ai/shisa-v2-llama3.1-405b,1,10.0,10.0,9.0,9.0
59,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,2,9.0,6.0,6.0,3.0
66,shisa-ai/shisa-v2-llama3.1-8b,2,7.0,4.0,4.0,3.0
7,LiquidAI/LFM2-1.2B,2,2.0,3.0,3.0,3.0
41,shisa-ai/shisa-v2-mistral-nemo-12b,1,10.0,10.0,10.0,10.0
62,shisa-ai/shisa-v2-qwen2.5-7b,2,10.0,8.0,4.0,2.0
42,shisa-ai/shisa-v2-qwen2.5-7b,1,9.0,6.0,6.0,3.0
10,shisa-ai/shisa-v2-unphi4-14b,2,10.0,9.0,10.0,9.0
17,shisa-ai/shisa-v2.1-llama3.3-70b,1,10.0,10.0,10.0,9.0
63,shisa-ai/shisa-v2.1-qwen3-8b,2,10.0,9.0,9.0,3.0
25,tokyotech-llm/Llama-3.3-Swallow-70B-Instruct-v0.4,2,10.0,8.0,9.0,7.0
30,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,7.0,4.0,3.0
30,meta-llama/Llama-3.1-405B-Instruct,2,10.0,9.0,9.0,4.0
21,shisa-ai/shisa-v2-qwen2.5-32b,1,8.0,9.0,9.0,7.0
14,meta-llama/Llama-3.3-70B-Instruct,2,10.0,10.0,10.0,10.0
75,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,1,10.0,9.0,10.0,8.0
36,Qwen/Qwen3-30B-A3B-Instruct-2507,2,6.0,3.0,10.0,9.0
16,Qwen/Qwen3-30B-A3B-Instruct-2507,1,10.0,8.0,6.0,3.0
51,shisa-ai/shisa-v2-llama3.1-8b,2,10.0,9.0,9.0,6.0
31,shisa-ai/shisa-v2-llama3.1-8b,1,2.0,2.0,2.0,2.0
18,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,1,9.0,9.0,10.0,8.0
51,shisa-ai/shisa-v2.1-lfm2-1.2b,1,6.0,7.0,4.0,3.0
80,Qwen/Qwen3-30B-A3B-Instruct-2507,1,10.0,10.0,10.0,9.0
28,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,9.0,10.0,8.0
68,shisa-ai/shisa-v2-mistral-nemo-12b,1,10.0,9.0,9.0,7.0
71,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,9.0,7.0
52,shisa-ai/shisa-v2-llama3.1-405b,2,9.0,9.0,9.0,6.5
71,meta-llama/Llama-3.1-405B-Instruct,2,10.0,9.0,7.0,4.0
42,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,2,10.0,10.0,9.0,10.0
8,Qwen/Qwen3-8B,1,3.0,6.0,7.0,8.0
49,shisa-ai/shisa-v2-llama3.1-8b,2,2.0,3.0,2.0,3.0
24,shisa-ai/shisa-v2-mistral-nemo-12b,1,10.0,9.0,9.0,6.0
45,shisa-ai/shisa-v2-qwen2.5-7b,2,2.0,3.0,2.0,2.0
25,shisa-ai/shisa-v2-qwen2.5-7b,1,6.0,4.0,4.0,3.0
72,Qwen/Qwen3-8B,1,10.0,10.0,8.0,3.0
79,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,2,10.0,8.0,5.5,4.0
59,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,1,10.0,9.0,9.0,8.0
48,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,10.0,10.0,10.0
1,Qwen/Qwen3-30B-A3B-Instruct-2507,1,9.0,9.0,9.0,9.0
38,shisa-ai/shisa-v2.1-unphi4-14b,1,3.0,4.0,10.0,9.0
4,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,10.0,10.0
36,meta-llama/Llama-3.1-405B-Instruct,1,10.0,9.0,8.0,10.0
78,shisa-ai/shisa-v2.1-lfm2-1.2b,2,9.0,3.0,3.0,4.0
79,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,1,10.0,9.0,10.0,9.0
70,Qwen/Qwen3-8B,1,9.0,9.0,9.0,7.0
27,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,2,10.0,9.0,9.0,6.0
19,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,4.0,6.0,6.0
20,meta-llama/Llama-3.3-70B-Instruct,1,10.0,9.0,9.0,8.0
14,shisa-ai/shisa-v2-llama3.1-8b,1,3.0,4.0,3.0,3.0
10,shisa-ai/shisa-v2-qwen2.5-7b,1,4.0,9.0,7.0,5.0
7,shisa-ai/shisa-v2-mistral-nemo-12b,2,10.0,9.0,9.0,5.0
75,LiquidAI/LFM2-1.2B,1,9.0,9.0,9.0,4.0
31,shisa-ai/shisa-v2.1-qwen3-8b,2,10.0,7.0,10.0,10.0
65,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,10.0,9.0
11,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,10.0,10.0,10.0
78,shisa-ai/shisa-v2-unphi4-14b,1,9.0,9.0,10.0,6.0
51,LiquidAI/LFM2-1.2B,1,9.0,9.0,9.0,6.0
54,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,9.0,9.0,7.0
54,meta-llama/Llama-3.1-405B-Instruct,2,10.0,9.0,8.0,4.0
25,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,2,10.0,9.0,9.0,7.0
55,Qwen/Qwen3-8B,1,10.0,10.0,10.0,8.0
32,shisa-ai/shisa-v2-llama3.1-405b,2,10.0,10.0,10.0,10.0
62,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,2,10.0,9.0,8.0,3.0
42,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,1,10.0,9.0,9.0,4.0
62,shisa-ai/166-qwen3-30b-a3b-v2.1-dpo-1.2e7,2,10.0,9.0,9.0,4.0
76,shisa-ai/shisa-v2-llama3.1-405b,1,9.0,9.0,10.0,8.0
7,shisa-ai/shisa-v2-qwen2.5-32b,2,10.0,6.0,5.0,7.0
47,meta-llama/Llama-3.3-70B-Instruct,1,10.0,9.0,10.0,10.0
39,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,10.0
61,shisa-ai/shisa-v2-unphi4-14b,2,10.0,9.0,9.0,5.0
19,meta-llama/Llama-3.1-405B-Instruct,1,10.0,10.0,10.0,9.0
61,shisa-ai/shisa-v2.1-lfm2-1.2b,2,10.0,9.0,8.0,4.0
10,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,2,10.0,9.0,9.0,8.0
2,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,10.0,9.0,9.0
3,meta-llama/Llama-3.3-70B-Instruct,1,10.0,10.0,10.0,9.0
18,Qwen/Qwen3-8B,1,8.0,8.0,7.0,4.0
27,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,1,10.0,9.0,10.0,9.0
14,shisa-ai/shisa-v2.1-qwen3-8b,2,10.0,10.0,10.0,10.0
48,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,10.0,10.0
37,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,10.0
37,meta-llama/Llama-3.1-405B-Instruct,2,3.0,6.0,4.0,4.0
6,shisa-ai/shisa-v2.1-unphi4-14b,1,10.0,9.0,9.0,5.0
41,shisa-ai/shisa-v2-llama3.1-405b,1,10.0,10.0,10.0,10.0
58,shisa-ai/shisa-v2-llama3.1-8b,2,10.0,9.0,7.0,3.0
38,shisa-ai/shisa-v2-llama3.1-8b,1,4.0,4.0,10.0,2.0
45,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,2,10.0,10.0,10.0,9.0
34,shisa-ai/shisa-v2-qwen2.5-7b,1,6.0,3.0,10.0,10.0
75,shisa-ai/shisa-v2-mistral-nemo-12b,1,10.0,9.0,9.0,7.0
30,meta-llama/Llama-3.3-70B-Instruct,1,6.0,6.0,4.0,3.0
22,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,9.0,10.0,8.0
2,meta-llama/Llama-3.1-405B-Instruct,1,10.0,10.0,9.0,9.0
13,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,10.0,10.0
44,shisa-ai/shisa-v2.1-lfm2-1.2b,2,2.0,3.0,3.0,3.0
22,meta-llama/Llama-3.1-405B-Instruct,2,10.0,9.0,7.0,5.0
79,Qwen/Qwen3-8B,1,10.0,9.0,10.0,7.0
4,shisa-ai/shisa-v2-llama3.1-405b,1,10.0,10.0,10.0,10.0
67,shisa-ai/shisa-v2.1-lfm2-1.2b,1,10.0,9.0,9.0,6.0
8,Qwen/Qwen3-30B-A3B-Instruct-2507,1,10.0,10.0,10.0,9.0
61,LiquidAI/LFM2-1.2B,2,10.0,9.0,9.0,5.0
10,shisa-ai/llama3.3-70b-merge-nuslerp-168-176-base,1,9.0,10.0,9.5,4.0
21,shisa-ai/shisa-v2-llama3.1-8b,2,10.0,9.0,9.0,6.0
31,shisa-ai/shisa-v2-qwen2.5-32b,1,10.0,10.0,10.0,10.0
7,shisa-ai/shisa-v2.1-llama3.2-3b,2,2.0,3.0,2.0,2.0
72,Qwen/Qwen3-30B-A3B-Instruct-2507,1,10.0,10.0,9.0,6.0
70,Qwen/Qwen3-30B-A3B-Instruct-2507,2,10.0,9.0,9.0,9.0
20,shisa-ai/shisa-v2.1-qwen3-8b,1,10.0,10.0,9.0,8.0
71,meta-llama/Llama-3.3-70B-Instruct,1,9.0,9.0,6.0,5.0
60,shisa-ai/shisa-v2-mistral-nemo-12b,1,9.0,10.0,10.0,9.0
61,shisa-ai/shisa-v2-qwen2.5-7b,1,10.0,10.0,10.0,7.0
24,shisa-ai/shisa-v2-llama3.1-405b,1,10.0,9.0,9.0,7.0
34,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,2,1.0,3.0,2.0,3.0
9,shisa-ai/shisa-v2-unphi4-14b,2,10.0,9.0,7.0,4.0
17,shisa-ai/shisa-v2-qwen2.5-7b,1,10.0,10.0,10.0,10.0
78,tokyotech-llm/Llama-3.1-Swallow-8B-Instruct-v0.5,1,9.0,9.0,10.0,7.0
42,Qwen/Qwen3-8B,1,10.0,10.0,10.0,10.0
38,shisa-ai/shisa-v2.1-qwen3-8b,2,3.0,10.0,10.0,10.0
26,LiquidAI/LFM2-1.2B,1,9.0,9.0,8.0,4.0
78,shisa-ai/shisa-v2-mistral-nemo-12b,2,10.0,9.0,8.0,4.0
5,shisa-ai/shisa-v2-llama3.3-70b,1,10.0,10.0,10.0,9.0
66,shisa-ai/shisa-v2-mistral-small-24b,2,10.0,9.0,9.0,6.0
50,shisa-ai/shisa-v2-unphi4-14b,1,10.0,10.0,10.0,10.0
